tree_id,legal_status,species,address,site_order,site_info,caretaker,date,dbh,plot_size,latitude,longitude
60920,DPW Maintained,Maytenus boaria :: Mayten,87 Valparaiso St,1.0,Sidewalk: Curb side : Cutout,Private,1983-06-11,12.0,,37.8012254745451,-122.41413009665001
42889,DPW Maintained,Leptospermum scoparium :: New Zealand Tea Tree,2249 Ulloa St,2.0,Sidewalk: Curb side : Cutout,Private,2000-07-03,3.0,,37.7408820870559,-122.48074082372801
66638,Permitted Site,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,952-956 Hampshire St,1.0,Sidewalk: Curb side : Cutout,Private,2014-12-22,3.0,,37.756855473473394,-122.407763452505
221989,DPW Maintained,Albizia julibrissin :: Mimosa Silk Tree,90 Bartlett St,14.0,Sidewalk: Curb side : Cutout,Private,2019-04-18,3.0,3x6,37.756055155948204,-122.42000847563699
12756,DPW Maintained,Lophostemon confertus :: Brisbane Box,1738 Lake St,1.0,Sidewalk: Curb side : Cutout,Private,1996-03-04,12.0,3X3,37.786128452368295,-122.47833870907499
10854,DPW Maintained,Melaleuca quinquenervia :: Cajeput,1299X HUDSON AVE,3.0,Sidewalk: Curb side : Cutout,DPW,1998-03-31,6.0,3X4,37.734107450868,-122.38263849321599
6813,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1400X Fairfax Ave,5.0,Sidewalk: Curb side : Cutout,Fire Dept,1998-12-15,6.0,3X3,37.740553370940106,-122.38562929405799
31636,Permitted Site,Melaleuca nesophila :: Pink Melaleuca,2542 Great Hwy,1.0,Sidewalk: Curb side : Cutout,Private,1996-10-29,,,37.73901780088121,-122.506482350919
41173,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,3253 Baker St,1.0,Sidewalk: Curb side : Cutout,Private,2016-11-23,3.0,,37.801161655947396,-122.446569707626
39969,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2030 Green St,1.0,Sidewalk: Curb side : Cutout,Private,1999-01-26,13.0,,37.7965615337445,-122.43264148713301
255895,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,850 Harrison St,1.0,Sidewalk: Curb side : Cutout,DPW,2007-03-07,,,37.7799338531529,-122.40079994822099
24374,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,214 Duboce Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2001-05-15,3.0,3X3,37.7698118541611,-122.424960516937
90489,DPW Maintained,Pyrus calleryana :: Ornamental Pear,157 25th Ave,2.0,Sidewalk: Curb side : Cutout,DPW,2014-12-27,3.0,3x3,37.7865376821644,-122.485300555524
46599,DPW Maintained,Maytenus boaria :: Mayten,2423 Green St,2.0,Sidewalk: Curb side : Cutout,Private,2002-04-09,6.0,,37.795559110712205,-122.439551444243
40002,DPW Maintained,Syagrus romanzoffianum :: Queen Palm,881 Innes Ave,1.0,Sidewalk: Curb side : Cutout,Private,1999-02-03,8.0,,37.731721560802,-122.375456255711
115893,DPW Maintained,::,1900X Kirkham St,3.0,Sidewalk: Curb side : Cutout,Private,2016-03-02,3.0,,37.75961937033,-122.48168434385401
15687,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,4192 Mission St,1.0,Sidewalk: Curb side : Cutout,Private,1995-07-05,6.0,3X3,37.7300533138922,-122.43012902775101
85998,DPW Maintained,Prunus serrulata :: Ornamental Cherry,1848 28th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2007-01-12,3.0,3x3,37.752844612846395,-122.485964853879
40712,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,651 Brannan St,1.0,Sidewalk: Curb side : Cutout,Private,2014-05-23,1.0,3x3,37.7754202431704,-122.400046218765
30510,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,2774 Green St,1.0,Sidewalk: Curb side : Cutout,Private,2016-10-13,3.0,6x7,37.7950130117898,-122.444802762862
116932,DPW Maintained,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,900x 24th St,11.0,Sidewalk: Curb side : Cutout,Private,2016-11-22,3.0,5x5,37.7540802051572,-122.38960814389799
84935,Significant Tree,Lophostemon confertus :: Brisbane Box,145 Guerrero St,1.0,Front Yard : Yard,Private,2007-06-06,,,37.769074802262395,-122.42436083172
88317,Permitted Site,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,670 Edinburg St,,Sidewalk: Curb side : Cutout,Private,2008-07-10,,3x3,37.7186980790536,-122.434265915388
39208,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,3073X Alemany Blvd,2.0,Sidewalk: Curb side : Cutout,Private,1998-11-23,4.0,3x3,37.7104657784446,-122.45448648728001
91850,Permitted Site,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,855 HARRISON ST,9.0,Sidewalk: Curb side : Cutout,Private,2007-03-07,7.0,3x3,37.7797237344479,-122.400538552021
66410,Permitted Site,Prunus serrulata :: Ornamental Cherry,215 Elsie St,1.0,Sidewalk: Curb side : Cutout,Private,1991-01-08,,,37.7407989810342,-122.41894270680599
43010,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,815 Page St,1.0,Sidewalk: Curb side : Cutout,Private,2000-07-05,,,37.772516491798704,-122.43417799391001
85524,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,399X 12th St,5.0,Sidewalk: Curb side : Cutout,DPW,2007-05-29,6.0,,37.7701092002187,-122.413035486584
41116,Permitted Site,Prunus cerasifera :: Cherry Plum,1799x PAGE ST,3.0,Sidewalk: Curb side : Cutout,Private,1999-11-18,,4x4,37.770407716093004,-122.45022783831399
39641,Permitted Site,Leptospermum scoparium 'Ruby Glow' :: New Zealand Ruby Glow Tea Tree,560 Arch St,1.0,Sidewalk: Curb side : Cutout,Private,1998-12-29,,,37.7208777093482,-122.467082514469
35723,DPW Maintained,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',80 Dartmouth St,1.0,Sidewalk: Curb side : Cutout,Private,2014-12-24,3.0,,37.729528120608,-122.41322417987499
108565,DPW Maintained,Agonis flexuosa :: Peppermint Willow,521 Goettingen St,1.0,Sidewalk: Curb side : Cutout,Private,2014-12-24,3.0,3x3,37.7253828953025,-122.40588377841401
9816,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,1097X Gough St,4.0,Sidewalk: Curb side : Cutout,Private,1993-08-05,3.0,3X3,37.7833439315354,-122.424371121992
42841,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2245 Jones St,4.0,Sidewalk: Curb side : Cutout,SFUSD,2000-07-03,,,37.8018897255523,-122.416308313185
87291,Permitted Site,Acacia melanoxylon :: Blackwood Acacia,763 45th Ave,1.0,Sidewalk: Property side : Cutout,Private,2008-03-19,,,37.7741514699411,-122.505938997766
32500,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,738 Andover St,1.0,Sidewalk: Curb side : Cutout,Private,1996-10-15,4.0,,37.7341693220512,-122.416977659594
40057,Permitted Site,Ligustrum lucidum :: Glossy Privet,1311 Shafter Ave,2.0,Sidewalk: Curb side : Cutout,Private,1999-02-19,,,37.7279351895138,-122.385405998165
93544,Permitted Site,Pittosporum undulatum :: Victorian Box,325 China Basin St,6.0,Sidewalk: Curb side : Cutout,Private,2010-03-08,,3x3,37.774407241214,-122.387433446454
9941,Permitted Site,Ficus nitida :: Laurel Fig,601X Green St,1.0,Sidewalk: Curb side : Cutout,Private,2016-10-12,3.0,5x6,37.7994102279433,-122.40932324608299
67846,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,30 Day St,1.0,Sidewalk: Curb side : Cutout,Private,1993-01-04,,,37.7431610689531,-122.42343493798201
253487,Planning Code 138.1 required,Trachycarpus fortunei :: Windmill Palm,1x Gordon St,5.0,Sidewalk: Curb side : Cutout,Private,2017-09-12,3.0,3x3,37.7736924789578,-122.409658650953
38303,Permitted Site,Dodonaea viscosa :: Hop Bush,2000 Folsom St,11.0,Sidewalk: Curb side : Cutout,Private,1998-07-27,,,37.765290989194895,-122.415396349695
51010,Permitted Site,Pittosporum crassifolium :: Karo Tree,1501REVISED 06th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2006-10-05,,,37.7604267957909,-122.462930216255
6936,DPW Maintained,Tristania conferta ::,528 Fell St,2.0,Sidewalk: Curb side : Cutout,DPW,2008-02-22,3.0,3X3,37.775542688283,-122.426681902022
27880,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,280 The Embarcadero,10.0,Sidewalk: Curb side : Cutout,Port,2001-01-31,12.0,,37.7839382140346,-122.388358193918
53955,DPW Maintained,Olea europaea :: Olive Tree,186 Gaven St,1.0,Sidewalk: Curb side : Cutout,Private,2012-07-18,5.0,,37.7331963815106,-122.409405514576
59850,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1274 Palou Ave,1.0,Sidewalk: Curb side : Cutout,Private,1981-10-10,4.0,,37.7306080858771,-122.38480181525101
67959,DPW Maintained,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',800 28th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1993-03-22,7.0,,37.774122792273204,-122.48745641247
27127,DPW Maintained,Callistemon viminalis :: Weeping Bottlebrush,2095X Silver Ave,5.0,Sidewalk: Curb side : Cutout,DPW,1999-06-16,6.0,3X3,37.736045896585495,-122.399543203223
31694,DPW Maintained,Prunus cerasifera :: Cherry Plum,78 Downey St,1.0,Sidewalk: Curb side : Cutout,Private,1995-06-19,6.0,,37.7676074517958,-122.447244305581
52506,Permitted Site,Ginkgo biloba :: Maidenhair Tree,180 Delano Ave,1.0,Sidewalk: Curb side : Cutout,Private,2005-12-28,,,37.7256271406599,-122.441425411243
48832,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,900 Van Ness Ave,3.0,Sidewalk: Curb side : Cutout,Private,2002-11-08,,,37.7838131798102,-122.420917544452
25499,DPW Maintained,Phoenix canariensis :: Canary Island Date Palm,1745X Market St,4.0,Median : Cutout,DPW,1993-04-01,24.0,20,37.772275590069796,-122.42293623203999
42753,Permitted Site,Cupaniopsis anacardioides :: Carrotwood,333 Tunnel Ave,8.0,Sidewalk: Curb side : Cutout,Private,2000-06-26,,,37.7105480846287,-122.40111229342399
56765,Permitted Site,Prunus serrulata :: Ornamental Cherry,643 Waller St,1.0,Sidewalk: Curb side : Cutout,Private,1986-04-28,,,37.7705985445001,-122.43420956052601
99591,DPW Maintained,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',1855X Evans Ave,4.0,Sidewalk: Curb side : Cutout,Private,2012-12-27,10.0,3x3,37.745563139741996,-122.39319079741301
52413,Permitted Site,Pittosporum undulatum :: Victorian Box,245 Collingwood St,2.0,Sidewalk: Curb side : Cutout,Private,2005-12-20,4.0,3x3,37.758504835974605,-122.435799780828
98046,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,5285 Diamond Heights Blvd,4.0,Sidewalk: Curb side : Cutout,DPW,2014-03-15,3.0,3x3,37.7439995285584,-122.438034420154
81381,Undocumented,Leptospermum scoparium :: New Zealand Tea Tree,822 Geary St,1.0,Sidewalk: Curb side : Cutout,Private,2003-11-08,,3x3,37.7863320683098,-122.41688358241899
71295,DPW Maintained,Maytenus boaria :: Mayten,1830 Golden Gate Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-02-28,15.0,3x4,37.7785261792165,-122.44070238260599
30780,DPW Maintained,Lophostemon confertus :: Brisbane Box,454 Brannan St,2.0,Sidewalk: Curb side : Cutout,Private,1995-01-31,2.0,,37.7791221647875,-122.39570290337099
38482,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,1116 Quesada Ave,2.0,Sidewalk: Curb side : Cutout,Private,1998-08-25,,,37.727253198437,-122.38056477357401
130143,DPW Maintained,Lophostemon confertus :: Brisbane Box,600 Gough St,2.0,Sidewalk: Curb side : Cutout,Private,2017-02-27,3.0,Width 4ft,37.778922675386795,-122.423300024883
34077,Permitted Site,Trachycarpus fortunei :: Windmill Palm,2851X 16th St,3.0,Sidewalk: Curb side : Cutout,Private,2011-12-19,6.0,3x3,37.7627561815899,-122.41623551068999
35811,Permitted Site,Callistemon citrinus :: Lemon Bottlebrush,51 Sycamore St,5.0,Sidewalk: Curb side : Cutout,Private,1998-04-22,,,37.762580870322104,-122.42044317973499
67017,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,211 Farallones St,1.0,Sidewalk: Curb side : Cutout,Private,1992-02-20,,,37.713980648067,-122.459481996976
91643,DPW Maintained,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,1367 South Van Ness Ave,,Sidewalk: Curb side : Cutout,DPW,2007-03-01,6.0,3x3,37.751315035107496,-122.416091852961
116342,Permitted Site,Geijera parviflora :: Australian Willow,611 YORK ST,1.0,Sidewalk: Curb side : Cutout,Private,2016-05-10,3.0,3x3,37.7617086481783,-122.40892153916599
25761,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1598 Geneva Ave,1.0,Sidewalk: Curb side : Cutout,DPW,1997-01-15,7.0,6x3,37.712159361695704,-122.429794673053
24384,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1470 Holloway Ave,1.0,Median : Cutout,DPW,1995-06-27,6.0,5X5,37.7212643608172,-122.474579848687
60745,Permitted Site,Acer buergeranum :: Trident Maple,422 Cortland Ave,1.0,Sidewalk: Curb side : Cutout,Private,2003-11-22,,,37.7390524145146,-122.41716894979099
94109,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,311X Hayes St,3.0,Sidewalk: Curb side : Cutout,Private,2010-06-09,3.0,3x3,37.7769909819764,-122.42156263632799
74507,Permitted Site,Pyrus calleryana 'Chanticleer' :: Ornamental Pear Tree 'Chanticleer',165-167 11th St,4.0,Sidewalk: Curb side : Cutout,Private,2009-07-07,,3x3,37.7736136206967,-122.416079354056
43833,Permitted Site,Prunus serrulata :: Ornamental Cherry,2690 35th Ave,5.0,Sidewalk: Curb side : Cutout,Private,2000-07-27,,,37.737232941963605,-122.492392332362
72113,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,3214 Geary Blvd,2.0,Sidewalk: Curb side : Cutout,Private,1986-11-01,6.0,,37.7818203327249,-122.453500835003
225474,Permitted Site,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2226 15th St,1.0,Sidewalk: Curb side : Cutout,Private,1973-03-05,22.0,Width 3ft,37.765887699278004,-122.43393054026899
12223,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1547 La Salle Ave,1.0,Sidewalk: Curb side : Cutout,DPW,1996-05-23,6.0,3X3,37.7358562144851,-122.387744751092
37801,Permitted Site,Rhaphiolepis Majestic Beauty :: Indian Hawthorn  'Majestic Beau',600X Goettingen St,2.0,Sidewalk: Curb side : Cutout,Private,1998-07-06,,,37.7242215408534,-122.406174555323
64775,Permitted Site,Ficus microcarpa :: Chinese Banyan,517 Union St,1.0,Sidewalk: Curb side : Cutout,Private,1989-12-05,,,37.8005242381712,-122.407930145171
92050,DPW Maintained,Laurus nobilis :: Sweet Bay: Grecian Laurel,2323 Cesar Chavez St,,Front Yard : Cutout,DPW,2009-05-16,,,37.749470250033795,-122.399927744224
45778,DPW Maintained,Syagrus romanzoffianum :: Queen Palm,1033 Polk St,2.0,Sidewalk: Curb side : Cutout,Private,2001-11-01,14.0,,37.7864063226311,-122.41992315604999
67614,Permitted Site,Rhamnus alaternus :: Italian Buckthorn,1257 Chestnut St,1.0,Sidewalk: Curb side : Cutout,Private,2009-06-30,,3x3,37.8023008263457,-122.42400565450001
97178,Permitted Site,Liriodendron tulipifera :: Tulip Tree,222X Cumberland St,7.0,Sidewalk: Curb side : Cutout,Private,2015-06-03,3.0,4x4,37.75899582353679,-122.428711154895
45155,Permitted Site,Magnolia grandiflora :: Southern Magnolia,1715 Alabama St,1.0,Sidewalk: Curb side : Cutout,Private,2001-05-22,,,37.7452913024869,-122.410383570921
48658,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,601 Moraga St,1.0,Sidewalk: Curb side : Cutout,Private,2003-01-11,,,37.7563655794475,-122.469029766101
48707,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,405 Howard St,3.0,Sidewalk: Curb side : Cutout,Private,2002-09-19,5.0,,37.788970108137995,-122.39532890233
89468,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,3734 Anza St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-03-21,3.0,3x3,37.7780678079856,-122.48858857180001
84198,Permitted Site,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,655 Sunnydale Ave,13.0,Sidewalk: Curb side : Cutout,Private,2008-06-05,,3x3,37.709661919286496,-122.408259684415
92272,Permitted Site,Magnolia grandiflora :: Southern Magnolia,526 Ulloa St,1.0,Sidewalk: Curb side : Cutout,Private,2009-07-24,,3x3,37.7411224151431,-122.4601686872
108995,DPW Maintained,Laurus nobilis :: Sweet Bay: Grecian Laurel,55 06th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2015-01-20,3.0,3x3,37.787592019403704,-122.46483857455401
32815,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,3776 22nd St,1.0,Sidewalk: Curb side : Cutout,Private,1996-10-29,,,37.7547310484609,-122.431650242785
53974,DPW Maintained,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',985 Pine St,1.0,Sidewalk: Curb side : Cutout,Private,1995-11-18,4.0,,37.790642719446204,-122.41194689162901
38543,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1390x Quesada Ave,3.0,Sidewalk: Curb side : Cutout,Private,1998-09-17,6.0,,37.730153413587104,-122.385653970047
59152,Permitted Site,Ficus nitida :: Laurel Fig,190X Pfeiffer St,1.0,Sidewalk: Curb side : Cutout,Private,1980-05-02,12.0,3x3,37.804682735182794,-122.409948693589
18883,DPW Maintained,Photinia fraseri :: Photinia: Chinese photinia,2323 Sacramento St,3.0,Sidewalk: Curb side : Cutout,Private,2009-02-26,3.0,2X2,37.7900610577251,-122.431581959853
51967,Permitted Site,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,624 Laguna St,5.0,Sidewalk: Curb side : Cutout,Private,2005-08-12,,,37.7769552960255,-122.42627302081699
28089,DPW Maintained,Quercus agrifolia :: Coast Live Oak,1100 Hudson Ave,8.0,Sidewalk: Curb side : Cutout,DPW,2006-03-23,3.0,3x4,37.7325287066123,-122.379631682873
76185,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,380 Webster St,11.0,Sidewalk: Curb side : Cutout,SFUSD,1994-11-12,4.0,3x3,37.7740034947051,-122.42905135835501
115533,Planning Code 138.1 required,Rhaphiolepis Majestic Beauty :: Indian Hawthorn  'Majestic Beau',100X Hayes St,3.0,Sidewalk: Curb side : Pot,Private,2016-02-08,3.0,,37.7775363884346,-122.418366600452
78981,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,3010 26th Ave,2.0,Sidewalk: Curb side : Cutout,Private,2001-03-31,6.0,,37.7321973426185,-122.481794958792
64218,Permitted Site,Prunus cerasifera :: Cherry Plum,973 York St,1.0,Sidewalk: Curb side : Cutout,Private,1991-06-05,,,37.7565060996365,-122.40845203550501
46858,DPW Maintained,Maytenus boaria :: Mayten,358 Vienna St,1.0,Sidewalk: Curb side : Cutout,Private,2002-04-25,13.0,9x12,37.7226850946194,-122.4288292187
61885,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1574 24th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1985-03-08,11.0,,37.7582414708565,-122.48205183353998
47157,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,374 San Benito Way,1.0,Sidewalk: Curb side : Cutout,Private,2002-05-08,,,37.729718116237294,-122.467564400618
10332,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,839 Haight St,1.0,Sidewalk: Curb side : Cutout,Private,2009-06-13,3.0,3X3,37.7713208266255,-122.436044123345
46802,Permitted Site,Prunus serrulata :: Ornamental Cherry,90 Ravenwood Dr,4.0,Sidewalk: Curb side : Cutout,Private,2002-04-25,,,37.7348144532504,-122.46228249422701
22181,Permitted Site,Lophostemon confertus :: Brisbane Box,3955X 03rd St,3.0,Sidewalk: Curb side : Cutout,Private,2008-01-30,3.0,3X3,37.74142641922379,-122.38820785752701
54188,Permitted Site,Callistemon citrinus :: Lemon Bottlebrush,758 Lakeview Ave,1.0,Sidewalk: Curb side : Cutout,Private,2002-05-25,,,37.7183029732854,-122.461200022537
90183,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,1650 Balboa St,2.0,Sidewalk: Curb side : Cutout,DPW,2008-02-26,3.0,3x3,37.776727141439,-122.476739710576
90257,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3230 Balboa St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-04-22,3.0,3x3,37.775966641531504,-122.49355000935199
96333,DPW Maintained,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,11 Robblee Ave,1.0,Sidewalk: Curb side : Cutout,Private,2011-04-28,3.0,3x3,37.7358647977189,-122.398608271155
44103,Permitted Site,Pyrus calleryana :: Ornamental Pear,2447 24th St,2.0,Sidewalk: Curb side : Cutout,Private,2000-11-07,,,37.7530803106012,-122.403850120301
47563,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',920 Harrison St,1.0,Sidewalk: Curb side : Cutout,Private,2002-05-14,13.0,,37.778696788166,-122.402414441286
82196,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1615 25th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2005-04-23,2.0,,37.757362621854206,-122.483219031327
47275,Permitted Site,Pyrus calleryana :: Ornamental Pear,2817 19th St,1.0,Sidewalk: Curb side : Cutout,Private,2002-08-16,,,37.76040344167421,-122.410167403518
34798,DPW Maintained,Rhaphiolepis Majestic Beauty :: Indian Hawthorn  'Majestic Beau',37 Ellington Ave,1.0,Sidewalk: Curb side : Cutout,Private,1997-07-29,4.0,,37.7155428812746,-122.44263195859199
68658,DPW Maintained,Prunus cerasifera :: Cherry Plum,247 07th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1993-11-02,7.0,,37.783869743625495,-122.465641127643
86338,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2323 25th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2006-12-18,3.0,3x3,37.74415251162289,-122.482300034785
74661,Permitted Site,Pyrus calleryana 'Chanticleer' :: Ornamental Pear Tree 'Chanticleer',165-167 11th St,3.0,Sidewalk: Curb side : Cutout,Private,2009-07-07,,3x3,37.7736136206967,-122.416079354056
50082,Permitted Site,Prunus serrulata :: Ornamental Cherry,125 Forest Side Ave,1.0,Sidewalk: Curb side : Cutout,Private,2003-07-28,,,37.741051733622704,-122.468658629771
34545,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,3622 Folsom St,1.0,Sidewalk: Curb side : Cutout,Private,1997-07-25,,,37.741192045331005,-122.413325269494
44019,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,350 Golden Gate Ave,6.0,Sidewalk: Curb side : Cutout,Private,2000-09-18,5.0,,37.7816038169983,-122.416475189498
30400,Permitted Site,Pittosporum undulatum :: Victorian Box,2800 Turk St,6.0,Sidewalk: Curb side : Cutout,Private,1956-03-09,,,37.778119232070395,-122.451583952943
22737,DPW Maintained,Pittosporum undulatum :: Victorian Box,1560 Turk St,9.0,Sidewalk: Curb side : Cutout,Private,1997-03-11,12.0,3X3,37.78016861134,-122.435267471873
67788,Permitted Site,Agonis flexuosa :: Peppermint Willow,3879 23rd St,1.0,Sidewalk: Curb side : Cutout,Private,1992-12-17,,,37.7531176706218,-122.42929358548
33294,Permitted Site,Afrocarpus gracilior :: Fern Pine,158 Sproule Ln,1.0,Sidewalk: Curb side : Cutout,Private,1996-11-14,,,37.7931718587847,-122.411946149383
253039,DPW Maintained,Jacaranda mimosifolia :: Jacaranda,531 Sanchez St,1.0,Sidewalk: Curb side : Cutout,Private,2017-07-13,3.0,13x6.5,37.7606427596565,-122.43034621438998
35837,Permitted Site,Rhaphiolepis Majestic Beauty :: Indian Hawthorn  'Majestic Beau',698 Lisbon St,5.0,Sidewalk: Curb side : Cutout,Private,1998-04-23,,,37.7174194859002,-122.437174668883
41990,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,42 Keystone Way,1.0,Sidewalk: Curb side : Cutout,Private,2000-06-21,,,37.7265698190565,-122.46250435133301
98103,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,900 Hyde St,5.0,Sidewalk: Curb side : Cutout,Private,2012-01-23,,,37.7891273646415,-122.416936708806
42627,Permitted Site,Prunus cerasifera :: Cherry Plum,2630 Laguna St,2.0,Sidewalk: Curb side : Cutout,Private,2000-06-26,,,37.7952108143764,-122.42996192941999
60485,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,1932 Ellis St,1.0,Sidewalk: Curb side : Cutout,Private,1982-12-04,,,37.7817306906961,-122.437981918324
84410,DPW Maintained,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,745 10th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2008-08-04,2.0,3x3,37.774264723280204,-122.468170197773
157260,DPW Maintained,Lagunaria patersonii :: Primrose Tree,1059 Portola Dr,1.0,Sidewalk: Curb side : Cutout,Private,2018-05-31,3.0,Width 0ft,37.7407076181758,-122.45782228408899
32349,Permitted Site,Lophostemon confertus :: Brisbane Box,2180 Bryant St,4.0,Sidewalk: Curb side : Cutout,Private,1996-10-03,,,37.759425492984704,-122.409957725672
91218,DPW Maintained,Hymenosporum flavum :: Sweet Shade,421 Haight St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-04-08,3.0,3x3,37.772097060860794,-122.42916749825301
31411,Permitted Site,Magnolia grandiflora :: Southern Magnolia,4432 20th St,2.0,Sidewalk: Curb side : Cutout,Private,1995-05-01,,,37.7576056722681,-122.437254788225
103864,DPW Maintained,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,1435 Polk St,2.0,Sidewalk: Curb side : Pot,DPW,2013-08-21,3.0,3x3,37.790115392534,-122.42077042798
158174,Permitted Site,Tristania conferta ::,134 Miguel St,1.0,Sidewalk: Curb side : Cutout,Private,2018-01-30,3.0,3x3,37.73788911139079,-122.428468031191
58768,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,2x CEDAR ST,1.0,Sidewalk: Curb side : Cutout,Private,1979-08-13,10.0,,37.7866762582357,-122.41834099513201
50679,DPW Maintained,Acer rubrum :: Red Maple,320 Clementina St,4.0,Sidewalk: Curb side : Cutout,Private,2004-01-07,2.0,,37.781906913717705,-122.40245227846
44813,Permitted Site,Hakea laurina :: Sea Urchin Tree,2700x Kirkham St,2.0,Sidewalk: Curb side : Cutout,Private,2001-04-12,,,37.7594083467555,-122.489870843925
39952,Permitted Site,Quercus agrifolia :: Coast Live Oak,0 Ervine St,10.0,Sidewalk: Curb side : Cutout,Private,1999-01-25,,,,
43413,Permitted Site,Magnolia grandiflora :: Southern Magnolia,1082 Noe St,1.0,Sidewalk: Curb side : Cutout,Private,2000-07-17,,,37.7517028574721,-122.431990463815
4339,DPW Maintained,Pyrus kawakamii :: Evergreen Pear,901 Chenery St,1.0,Sidewalk: Curb side : Cutout,DPW,2016-01-02,3.0,3X3,37.7350741214051,-122.437365343013
95747,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,223 London St,1.0,Sidewalk: Curb side : Cutout,Private,2011-09-07,2.0,3x3,37.7254423161963,-122.433094867748
